id,host_id,calculated_host_listings_count,price,availability_365,property_type,room_type,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,number_of_reviews,review_scores_rating,review_scores_communication,review_scores_checkin,reviews_per_month,picture_url,neighbourhood_cleansed,latitude,longitude,Standardization_Score,Neighborhood_Impact
7296933,38219600,1,,254,Entire rental unit,Entire home/apt,N/A,N/A,t,t,119,4.97,4.98,4.89,1.24,https://a0.muscache.com/pictures/miso/Hosting-7296933/original/15e7c76e-35b7-4f4d-be0e-0923cbbf04c4.jpeg,Élysée,48.87724,2.31433,-1,0
7299888,13013633,68,,331,Entire rental unit,Entire home/apt,within an hour,99%,f,t,28,4.61,4.54,4.64,0.24,https://a0.muscache.com/pictures/0aa14dbc-a3c3-4925-978e-1fa873c30f54.jpg,Élysée,48.87024,2.32236,0,0
7334194,4179203,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-7334194/original/35d0b8c7-f4b9-4303-9e1a-45eb72d315e7.jpeg,Élysée,48.87898497496502,2.32601227651458,-1,1
7267594,11487521,1,,46,Entire rental unit,Entire home/apt,within an hour,100%,f,t,131,4.47,4.68,4.64,1.06,https://a0.muscache.com/pictures/miso/Hosting-7267594/original/88c40206-6d93-4aac-ad02-a9eeb3337f1e.png,Élysée,48.87433,2.29977,-1,0
7395948,38750295,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,4,4.75,5.0,4.75,0.03,https://a0.muscache.com/pictures/96109578/2f107327_original.jpg,Élysée,48.87955,2.31876,1,-1
7398532,35545075,1,,1,Entire rental unit,Entire home/apt,within an hour,100%,f,t,210,4.87,4.98,4.97,1.72,https://a0.muscache.com/pictures/miso/Hosting-7398532/original/1bd7960d-f643-4c98-ba16-b8a2bc21a620.jpeg,Élysée,48.87865,2.32633,1,1
7457368,24112124,1,,364,Entire rental unit,Entire home/apt,a few days or more,0%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/96f6fe95-e869-413d-8916-2f0bbc71f5fb.jpg,Élysée,48.87392,2.31482,-1,0
7560324,39631505,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/97001609/c27f2e7f_original.jpg,Élysée,48.87677,2.3256,1,-1
7644798,4300701,2,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/97067835/ca95a4d6_original.jpg,Élysée,48.87931,2.3041,-1,1
7658875,34167036,1,,306,Entire rental unit,Entire home/apt,within a day,90%,f,t,15,4.87,4.87,4.87,0.15,https://a0.muscache.com/pictures/4d81589a-47a1-43bc-ad82-74f947a7d3bf.jpg,Élysée,48.8813651335088,2.316862365071672,0,1
7599950,39853730,1,,7,Entire rental unit,Entire home/apt,within an hour,100%,f,t,590,4.4,4.83,4.76,4.89,https://a0.muscache.com/pictures/b25e460d-68c5-4758-9b3a-063ec3f4d11f.jpg,Élysée,48.87784,2.31977,1,-1
7677111,28578724,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/97523875/b0dacbd1_original.jpg,Élysée,48.87737,2.31728,-1,-1
7607605,36376313,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/96589087/b0a03c4e_original.jpg,Élysée,48.88215,2.32447,0,-1
7624293,39994984,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,2,4.5,4.5,5.0,0.02,https://a0.muscache.com/pictures/96785187/9cd20416_original.jpg,Élysée,48.87008,2.31135,1,0
7686703,15713045,2,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,4,4.5,4.25,5.0,0.03,https://a0.muscache.com/pictures/99258807/6342f25c_original.jpg,Élysée,48.86692,2.32358,1,1
7890896,41602414,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/105782655/f3842847_original.jpg,Élysée,48.8691,2.31108,1,1
7707109,13013633,68,,324,Entire rental unit,Entire home/apt,within an hour,99%,f,t,83,4.58,4.48,4.61,0.7,https://a0.muscache.com/pictures/miso/Hosting-7707109/original/e3b66beb-70ab-457e-9ba4-5b21721fb3be.jpeg,Élysée,48.87315,2.32042,-1,1
7869412,41474152,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/100229956/73c6b9a7_original.jpg,Élysée,48.88019,2.32407,-1,1
8097866,42761856,1,,230,Entire rental unit,Entire home/apt,within an hour,100%,f,t,318,4.76,4.85,4.92,2.63,https://a0.muscache.com/pictures/111168184/9c42da49_original.jpg,Élysée,48.87986,2.31654,-1,0
8008610,42284217,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,1,5.0,5.0,5.0,0.01,https://a0.muscache.com/pictures/102239442/77d28739_original.jpg,Élysée,48.87583,2.3245,0,1
8280416,43661964,1,,0,Private room in rental unit,Private room,N/A,N/A,f,t,1,5.0,5.0,5.0,0.01,https://a0.muscache.com/pictures/105387394/9085a27e_original.jpg,Élysée,48.87859,2.32678,0,0
8143461,152242,102,,338,Entire rental unit,Entire home/apt,within a day,53%,f,t,16,4.5,4.5,4.5,0.15,https://a0.muscache.com/pictures/b7db5dd3-f35b-466a-9ee9-4810ecd1de3b.jpg,Élysée,48.87493,2.32014,0,1
8356404,44046504,1,,279,Entire rental unit,Entire home/apt,N/A,N/A,f,t,28,4.71,4.81,4.7,0.26,https://a0.muscache.com/pictures/miso/Hosting-8356404/original/0537ae04-734e-4a84-8b61-c457bde1ffc8.jpeg,Élysée,48.872501373291016,2.309398889541626,0,0
8626791,45374345,1,,362,Private room in rental unit,Private room,within a day,100%,f,t,64,4.8,4.88,4.84,0.56,https://a0.muscache.com/pictures/109549149/8bd0e1d0_original.jpg,Élysée,48.87676,2.32204,0,-1
8747930,45885424,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/110845527/25b2705a_original.jpg,Élysée,48.8725,2.31073,0,1
9003857,47015104,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/4e5a5963-f2b5-4de5-a011-9f2652037de5.jpg,Élysée,48.87584,2.29853,-1,0
8929766,46680829,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/a10531e3-60d1-42f5-8f2b-def2696315c6.jpg,Élysée,48.88203,2.32297,1,-1
8978922,5027164,74,,45,Entire rental unit,Entire home/apt,within a day,58%,f,t,3,4.0,2.67,3.0,0.03,https://a0.muscache.com/pictures/bd0a866e-f97d-44a1-9b18-3ef9e59b1e1b.jpg,Élysée,48.87253,2.31359,-1,0
9093970,47415238,1,,0,Private room in condo,Private room,within an hour,100%,f,t,313,4.91,4.95,4.95,2.62,https://a0.muscache.com/pictures/e9b796b1-852f-4c15-be70-79f1ab2c90cd.jpg,Élysée,48.87916,2.32104,-1,0
9100637,47444723,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,55,4.95,4.93,4.89,0.46,https://a0.muscache.com/pictures/miso/Hosting-9100637/original/ded2236c-de06-425e-b127-7c9471a8604b.jpeg,Élysée,48.87185,2.30378,-1,0
9164152,3122296,1,,0,Entire loft,Entire home/apt,N/A,N/A,f,t,3,5.0,5.0,5.0,0.03,https://a0.muscache.com/pictures/3430b88a-c579-4734-8738-03ff6ce5d40b.jpg,Élysée,48.87801,2.29926,-1,0
9191486,47816536,1,,254,Entire rental unit,Entire home/apt,N/A,N/A,f,t,20,4.9,4.95,5.0,0.17,https://a0.muscache.com/pictures/0e6fcef4-859c-43be-9db6-783c986c79c3.jpg,Élysée,48.87658,2.29821,-1,0
9323943,40718511,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/b2c32fdd-b82f-462c-a2e1-e6a28c2f1b34.jpg,Élysée,48.88195,2.32642,-1,0
9521230,49330227,1,,73,Entire rental unit,Entire home/apt,within an hour,100%,f,t,12,5.0,4.92,5.0,0.18,https://a0.muscache.com/pictures/0ae85c32-fe56-4845-a4db-06525c14a5e0.jpg,Élysée,48.87703,2.31582,0,1
9835653,50576590,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/4f9d0102-da82-4abd-ad81-c16dfe104a57.jpg,Élysée,48.87764,2.30198,1,1
9850431,26810171,41,,65,Entire rental unit,Entire home/apt,within an hour,99%,f,t,51,4.75,4.94,4.86,0.47,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTg1MDQzMQ==/original/e6755b74-6d21-461d-a013-38dc0543418e.jpeg,Élysée,48.8701,2.29984,-1,0
9628436,25010775,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,2,4.0,5.0,4.5,0.02,https://a0.muscache.com/pictures/ce49d8ee-c7e0-4563-bd80-869f596570fa.jpg,Élysée,48.87422,2.29602,0,0
9884091,50815980,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/938c4164-94bd-452d-956d-0ff51f0be333.jpg,Élysée,48.86555,2.30459,0,0
9786323,50259101,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,17,4.76,4.94,4.71,0.19,https://a0.muscache.com/pictures/11edf68c-58a0-4772-95ff-7c7f5f15a438.jpg,Élysée,48.87613,2.32319,0,1
9952351,51144474,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,62,4.69,4.77,4.79,0.52,https://a0.muscache.com/pictures/3328a871-f453-49a1-9fec-cb8df6f68a1f.jpg,Élysée,48.87241,2.31241,-1,-1
10308241,28448443,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/2d86f5bd-98c6-46fb-b8cc-816b10bc5b91.jpg,Élysée,48.87229,2.31261,0,0
10315266,52966461,1,,243,Entire rental unit,Entire home/apt,within an hour,90%,t,t,12,4.67,4.67,4.83,0.5,https://a0.muscache.com/pictures/hosting/Hosting-10315266/original/3c2620ee-ee9e-450e-acc1-87320ce38732.jpeg,Élysée,48.878920520839074,2.3207474074629912,0,1
9990052,51328989,2,,269,Entire rental unit,Entire home/apt,within an hour,100%,t,t,455,4.57,4.84,4.81,3.87,https://a0.muscache.com/pictures/ecb572d6-4372-40b0-b26c-9f697ce69e84.jpg,Élysée,48.87096,2.30338,1,-1
10330977,6755820,1,,363,Entire rental unit,Entire home/apt,within an hour,100%,f,t,26,4.62,4.73,4.88,0.23,https://a0.muscache.com/pictures/6b566329-5f01-403e-a34c-f88903b6b6dc.jpg,Élysée,48.87192,2.30285,-1,-1
10007224,35937992,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/34a3bb56-18df-432b-b0ee-bd321703c7ee.jpg,Élysée,48.87145,2.32069,-1,1
10009143,3480757,1,,315,Entire rental unit,Entire home/apt,N/A,N/A,t,t,18,5.0,5.0,5.0,0.17,https://a0.muscache.com/pictures/85070068-5e28-41c8-a463-9830e7833cc4.jpg,Élysée,48.87481,2.3159,0,1
10177415,30979526,1,,334,Entire rental unit,Entire home/apt,within an hour,100%,t,t,188,4.74,4.87,4.86,1.67,https://a0.muscache.com/pictures/1124b3e8-6081-4497-b426-63a7227b3572.jpg,Élysée,48.87385,2.29991,0,0
10187638,14894288,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/33c5c799-c725-45f2-87ac-4cd17072dcd7.jpg,Élysée,48.87618,2.319,1,-1
10049291,51567288,141,,152,Entire rental unit,Entire home/apt,within an hour,100%,f,t,96,4.02,4.29,4.29,0.83,https://a0.muscache.com/pictures/prohost-api/Hosting-10049291/original/66614b8a-acf3-46ea-b30a-9ce18cd5b06c.jpeg,Élysée,48.87178,2.30671,-1,1
10461161,37257464,1,,0,Entire rental unit,Entire home/apt,a few days or more,20%,f,t,14,4.64,5.0,4.83,0.12,https://a0.muscache.com/pictures/6f61d605-f44a-46b7-945d-bd043afd4c0b.jpg,Élysée,48.86915,2.30256,1,1
10266213,52785202,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,2,5.0,5.0,5.0,0.02,https://a0.muscache.com/pictures/d60f1d05-2112-4d71-b7d9-5c526a9679a7.jpg,Élysée,48.88133,2.32577,0,1
10534837,888801,1,,231,Private room in guest suite,Private room,within an hour,100%,t,t,183,4.84,4.91,4.89,1.68,https://a0.muscache.com/pictures/cfee263e-1ee2-4a50-8405-386d7aa99a52.jpg,Élysée,48.87067,2.30114,-1,1
10777269,55744190,1,,0,Private room in rental unit,Private room,N/A,N/A,f,t,300,4.48,4.82,4.88,2.58,https://a0.muscache.com/pictures/544b4b67-6949-4d1b-8a25-7fb79c4e5bc3.jpg,Élysée,48.87508,2.30891,0,0
10640909,54941420,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/a53a3017-fa12-485d-9fe9-7ed33aa74dba.jpg,Élysée,48.88072,2.32231,0,-1
10930100,6517754,6,,269,Entire rental unit,Entire home/apt,within a few hours,67%,t,t,13,4.15,4.31,4.46,0.12,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA5MzAxMDA=/original/0beaeedc-e7ee-432d-bec8-285b036d5ef4.jpeg,Élysée,48.86967,2.32312,1,0
11076926,57503408,1,,253,Private room in condo,Private room,within an hour,100%,f,t,146,4.72,4.83,4.84,1.25,https://a0.muscache.com/pictures/hosting/Hosting-11076926/original/e11acb3b-d5f6-4d9b-b5d6-477f225e0994.jpeg,Élysée,48.87358,2.31128,0,0
11195250,17817751,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/181d512a-be5e-45d7-a319-01c9eae7365e.jpg,Élysée,48.87439,2.30463,0,-1
11254840,14431628,2,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,20,5.0,5.0,4.94,0.17,https://a0.muscache.com/pictures/62c86b55-9a67-40e2-a78e-feb5d13d17f4.jpg,Élysée,48.88294,2.32491,1,0
11436236,51328989,2,,243,Entire rental unit,Entire home/apt,within an hour,100%,t,t,499,4.66,4.88,4.84,4.33,https://a0.muscache.com/pictures/ba9c7792-2620-484d-8a45-1126ddf40839.jpg,Élysée,48.86992,2.3024,1,-1
11559006,61048060,1,,74,Entire rental unit,Entire home/apt,within a day,67%,f,t,23,4.96,4.91,5.0,0.22,https://a0.muscache.com/pictures/feecec6a-3e69-4f63-bc32-65f0f7a597b4.jpg,Élysée,48.87225,2.31247,-1,-1
11450917,60206145,2,,336,Entire rental unit,Entire home/apt,within an hour,100%,f,t,140,4.74,4.94,4.96,1.25,https://a0.muscache.com/pictures/a4bf62cd-1a21-4277-bdff-73ad3bc57909.jpg,Élysée,48.87678,2.2994,-1,1
12086068,24670340,1,,56,Entire rental unit,Entire home/apt,N/A,N/A,f,t,46,4.67,4.96,4.95,0.4,https://a0.muscache.com/pictures/1ef508f3-3575-43af-b9a6-9789df719d06.jpg,Élysée,48.87292,2.31699,-1,-1
12087891,22574140,1,,167,Entire rental unit,Entire home/apt,within a few hours,100%,f,t,54,4.83,4.91,4.96,0.48,https://a0.muscache.com/pictures/8f2485f8-40bf-4207-b2d5-69267402acc5.jpg,Élysée,48.88031,2.32694,1,0
11895850,63447379,2,,241,Entire rental unit,Entire home/apt,a few days or more,25%,f,t,7,4.86,5.0,5.0,0.06,https://a0.muscache.com/pictures/80aaa85b-9372-4f26-b164-efb5693ad671.jpg,Élysée,48.86921,2.29974,0,1
12196813,65479208,1,,364,Entire rental unit,Entire home/apt,within an hour,100%,f,t,200,4.68,4.97,4.82,1.76,https://a0.muscache.com/pictures/7e98eac8-6ad8-4ed1-a4a2-bf7c879715c5.jpg,Élysée,48.86885,2.31403,-1,1
12198163,8929433,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,1,4.0,4.0,4.0,0.01,https://a0.muscache.com/pictures/bf64f2d2-0a19-439d-9478-4301ce5cba63.jpg,Élysée,48.87176,2.32448,0,0
12217315,65716046,11,,353,Entire rental unit,Entire home/apt,a few days or more,6%,f,t,5,4.6,5.0,5.0,0.04,https://a0.muscache.com/pictures/d9d99986-bfee-4244-a107-cd9877ef8c95.jpg,Élysée,48.87147,2.30743,1,1
12237327,62888512,1,,82,Entire rental unit,Entire home/apt,within a few hours,100%,t,t,37,4.97,5.0,4.97,0.33,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIyMzczMjc%3D/original/748d06cc-3711-4ccc-b1a3-8c90a25ef577.jpeg,Élysée,48.87195,2.32626,0,-1
12264956,36874791,1,,325,Entire rental unit,Entire home/apt,within a few hours,100%,f,t,72,4.9,4.96,4.93,0.65,https://a0.muscache.com/pictures/f31fca1f-7e63-4150-9648-52d966208bae.jpg,Élysée,48.86711,2.30962,1,0
12575495,1914723,1,,358,Entire rental unit,Entire home/apt,N/A,N/A,f,t,5,5.0,5.0,5.0,0.04,https://a0.muscache.com/pictures/7f60a3ad-95b0-4aac-8ddf-d9d28ea7b858.jpg,Élysée,48.87952,2.30603,-1,-1
12461590,20123386,1,,0,Private room in rental unit,Private room,N/A,N/A,f,t,4,4.75,5.0,5.0,0.05,https://a0.muscache.com/pictures/8d281e32-e2b3-42d9-8042-bd868c3d1554.jpg,Élysée,48.88072,2.31899,-1,-1
12490398,67432569,4,,20,Entire rental unit,Entire home/apt,within an hour,100%,f,t,21,4.67,4.95,4.86,0.19,https://a0.muscache.com/pictures/56984677-de85-4c11-85d2-cbd8ce4df0d5.jpg,Élysée,48.87256,2.30756,-1,1
12593463,7143332,1,,346,Entire rental unit,Entire home/apt,N/A,N/A,f,t,206,4.54,4.75,4.71,1.81,https://a0.muscache.com/pictures/24590ff6-42a0-4115-a56c-3c01ea5ddce1.jpg,Élysée,48.87466,2.30069,-1,-1
12666900,16170556,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,30,4.83,4.9,5.0,0.27,https://a0.muscache.com/pictures/8b3d0604-9cf5-415d-b3ad-d94696452f83.jpg,Élysée,48.86749,2.30813,-1,-1
12505796,67719457,1,,365,Entire rental unit,Entire home/apt,N/A,N/A,f,t,59,4.81,4.83,4.9,0.53,https://a0.muscache.com/pictures/e3f88296-01e6-4ed9-bd0d-9b3d8f17fbef.jpg,Élysée,48.87392,2.31547,1,1
12682231,14841823,1,,364,Entire rental unit,Entire home/apt,N/A,N/A,f,f,15,4.27,4.8,4.53,0.21,https://a0.muscache.com/pictures/dc550cb2-ed99-470c-b93b-88f192d26b52.jpg,Élysée,48.87251,2.3008,1,-1
12661406,68407372,1,,0,Entire rental unit,Entire home/apt,within an hour,100%,f,t,68,4.82,4.91,4.91,0.6,https://a0.muscache.com/pictures/3ff29570-8b7d-4dca-958e-33c83a4ac68b.jpg,Élysée,48.87197,2.30819,-1,-1
12925207,70926947,1,,0,Private room in rental unit,Private room,N/A,N/A,f,f,25,4.8,5.0,4.96,0.22,https://a0.muscache.com/pictures/0a32b9c6-fd41-498d-8b58-017b70a6fd14.jpg,Élysée,48.87294,2.32323,-1,1
12826279,69984076,1,,141,Entire condo,Entire home/apt,within an hour,100%,f,f,3,5.0,5.0,5.0,0.03,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4MjYyNzk=/original/889134d5-5f9c-4349-828e-e195b7a5e245.jpeg,Élysée,48.87552,2.31561,1,1
12845041,61195223,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/c93e708b-030d-4ef9-a4c4-a847c7d67388.jpg,Élysée,48.87969,2.31908,-1,1
13050861,9822145,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,15,4.53,4.87,4.87,0.13,https://a0.muscache.com/pictures/518a72d8-7649-4caf-8a38-7797e6f2cb24.jpg,Élysée,48.87853,2.3031,1,1
13051365,1428356,1,,313,Entire rental unit,Entire home/apt,within an hour,100%,t,t,203,4.94,4.99,4.97,1.8,https://a0.muscache.com/pictures/a12e0aaa-e2ae-430a-8b86-bfd7e8a1c2b0.jpg,Élysée,48.87322,2.31385,0,0
13053546,11968810,1,,0,Entire loft,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/fb66e291-1028-4fc7-9875-ba7e9f9d79fd.jpg,Élysée,48.87062,2.32271,-1,1
13253141,74556396,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/d9de2238-09a4-4429-b6f1-c2d142c23cd5.jpg,Élysée,48.88164,2.32703,1,1
13275499,9947870,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/387f698c-7c1c-4b1b-a53c-83ae715ee57b.jpg,Élysée,48.87685,2.29764,0,0
13181865,73726225,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,1,5.0,5.0,5.0,0.01,https://a0.muscache.com/pictures/6f0e3032-7728-47c2-b712-faa9ee8f4898.jpg,Élysée,48.87435,2.30627,0,0
13257209,33187373,1,,11,Entire rental unit,Entire home/apt,N/A,N/A,f,t,8,4.5,5.0,5.0,0.07,https://a0.muscache.com/pictures/16daad9d-adc8-4480-bf0c-747434dbaa82.jpg,Élysée,48.88014,2.32377,1,1
13293072,23146456,1,,0,Private room in rental unit,Private room,N/A,N/A,f,t,1,5.0,5.0,4.91,0.01,https://a0.muscache.com/pictures/4acb5765-0ddd-4caa-b0f8-05b2bb87047f.jpg,Élysée,48.88147,2.32677,-1,0
13262896,65716046,11,,360,Entire rental unit,Entire home/apt,a few days or more,6%,f,t,5,3.8,4.0,4.0,0.04,https://a0.muscache.com/pictures/20e99872-0f76-4a06-a520-11a1c15363d0.jpg,Élysée,48.8715,2.30861,0,1
13295529,38333647,1,,362,Entire rental unit,Entire home/apt,within a day,50%,f,t,128,4.76,4.96,4.93,1.14,https://a0.muscache.com/pictures/d3650b97-c749-40f5-bf60-dc311640b9e9.jpg,Élysée,48.87165,2.30358,-1,1
13365316,33448678,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/61401009-0d9d-4d26-8d82-09746dd1e614.jpg,Élysée,48.87946,2.31831,-1,0
13389863,9961841,2,,14,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-13389863/original/33edcc74-ddee-48ba-96a9-a7fd4063fb4e.jpeg,Élysée,48.87444,2.30618,0,-1
13344259,11593703,36,,332,Entire rental unit,Entire home/apt,within an hour,100%,f,t,190,4.53,4.71,4.73,1.69,https://a0.muscache.com/pictures/8f96cc92-df0e-4d94-81b8-f1bcc80549b7.jpg,Élysée,48.87391,2.31431,1,1
13519930,77659202,1,,138,Entire rental unit,Entire home/apt,within an hour,100%,f,t,128,4.88,4.97,4.95,1.16,https://a0.muscache.com/pictures/e9cc4d4b-cc71-49a5-bc63-92764487ac1a.jpg,Élysée,48.87077,2.3117,0,0
13600836,39493589,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,2,4.5,5.0,4.5,0.02,https://a0.muscache.com/pictures/6c8d78c3-4568-4682-9b6b-a008c1405b5a.jpg,Élysée,48.88133,2.32265,0,1
13602090,473322549,19,,88,Entire rental unit,Entire home/apt,within an hour,100%,,t,410,4.87,4.91,4.91,3.74,https://a0.muscache.com/pictures/38f599a1-d70f-4658-a21c-94fe46c7a788.jpg,Élysée,48.86662,2.30371,-1,0
13705258,63686261,1,,107,Entire rental unit,Entire home/apt,within an hour,83%,t,t,46,4.89,4.98,4.85,0.41,https://a0.muscache.com/pictures/86583fc9-0a9b-4add-aeea-9b635d6c0fc2.jpg,Élysée,48.88314,2.32604,1,1
13713039,80090740,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/ec6a02e2-4022-4425-b044-36407b67ec15.jpg,Élysée,48.87262,2.32647,1,0
13586390,49338568,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/92426b8c-a1bc-4d63-badc-4951025d8d95.jpg,Élysée,48.87389,2.30162,0,1
13658730,6860239,1,,0,Private room in rental unit,Private room,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/a35c6bec-65c5-4152-8247-e84e7c9afd33.jpg,Élysée,48.8766,2.30331,0,-1
13736006,25855475,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,10,4.5,4.8,4.7,0.09,https://a0.muscache.com/pictures/14bc6cc6-b1b6-4ab0-804f-224cb350a2af.jpg,Élysée,48.8825,2.32245,1,0
13756206,35940722,1,,70,Entire rental unit,Entire home/apt,within an hour,100%,t,t,33,4.79,4.76,4.61,1.94,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM3NTYyMDY%3D/original/685f6d76-c74b-4a82-8cc6-15a2cdf1791d.jpeg,Élysée,48.87859,2.31675,0,-1
13872071,28879861,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/40112449-fa3b-408b-a949-40ee4dc59ee8.jpg,Élysée,48.8802,2.31887,-1,-1
